typeModification : MODIFICATION/CREATION/SUPPRESSION;id ROP;reference ROP;fibre HS;motif si HS;PTO a creer (oui/non, a preciser en cas de creation de ROP);reference bandeau;reference PTO;statut PTO;type prise;reference prise promoteur;reference logement;id immeuble;reference batiment;reference escalier;reference etage;id PBO;reference PBO;reference cable PBO;couleur tube PBO;couleur fibre PBO;numero fibre tube PBO;numero port PTO;reference PM;reference PMT;localisation PMT;reference cable PM;couleur tube PM;couleur fibre PM;usage operateur;reference module PM;position module PM;client actif
;236323;[BE-SRO-BPI-7674981-SC-11380165-02][BPE-223-76681-FT / BE-01-02 / SOTTEVILLE-LES-ROUEN][Vert][Blanc];Non;;;;ZM-1676-2867;CONSTRUITE;FTTH;;;ID-7668100005NZ;BATIMENT-13;ESCALIER-A;ETAGE-04;16639;BE-SRO-BPI-7674981-SC-11380165-02;BPE-223-76681-FT / BE-01-02 / SOTTEVILLE-LES-ROUEN;Vert;Blanc;6;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Violet-2Bagues;Rose;partage;B2-T2-MODULE-C;12;Non
;236337;[BE-SRO-BPI-7674981-SC-11380165-02][BPE-223-76681-FT / BE-01-02 / SOTTEVILLE-LES-ROUEN][Jaune][Bleu];Non;;;;ZM-1676-2856;CONSTRUITE;FTTH;;;ID-7668100005NZ;BATIMENT-13;ESCALIER-A;ETAGE-04;16639;BE-SRO-BPI-7674981-SC-11380165-02;BPE-223-76681-FT / BE-01-02 / SOTTEVILLE-LES-ROUEN;Jaune;Bleu;8;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Blanc-2Bagues;Bleu;partage;B2-T2-MODULE-C;14;Oui
;237091;[BE-SRO-BPI-7674981-SC-11380165-02][BPE-223-76681-FT / BE-01-02 / SOTTEVILLE-LES-ROUEN][Vert][Jaune];Non;;;;ZM-1162-4558;CONSTRUITE;FTTH;;;ID-7668100005NZ;BATIMENT-13;ESCALIER-A;ETAGE-03;16639;BE-SRO-BPI-7674981-SC-11380165-02;BPE-223-76681-FT / BE-01-02 / SOTTEVILLE-LES-ROUEN;Vert;Jaune;4;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Violet-2Bagues;Noir;partage;B2-T2-MODULE-C;10;Oui
;237099;[BE-SRO-BPI-7674981-SC-11380165-02][BPE-223-76681-FT / BE-01-02 / SOTTEVILLE-LES-ROUEN][Jaune][Rouge];Non;;;;ZM-1676-2878;CONSTRUITE;FTTH;;;ID-7668100005NZ;BATIMENT-13;ESCALIER-A;ETAGE-04;16639;BE-SRO-BPI-7674981-SC-11380165-02;BPE-223-76681-FT / BE-01-02 / SOTTEVILLE-LES-ROUEN;Jaune;Rouge;7;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Blanc-2Bagues;Rouge;partage;B2-T2-MODULE-C;13;Oui
;890957;[BE-SRO-BPI-7674981-SC-11380165-02][BPE-223-76681-FT / BE-01-02 / SOTTEVILLE-LES-ROUEN][Vert][Rouge];Non;;;;ZM-0655-9586;CONSTRUITE;FTTH;;;ID-7668100005NZ;BATIMENT-13;ESCALIER-A;ETAGE-03;16639;BE-SRO-BPI-7674981-SC-11380165-02;BPE-223-76681-FT / BE-01-02 / SOTTEVILLE-LES-ROUEN;Vert;Rouge;1;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Violet-2Bagues;Orange;partage;B2-T2-MODULE-C;7;Non
;3734747;[BE-SRO-BPI-7674981-SC-11380165-02][BPE-223-76681-FT / BE-01-02 / SOTTEVILLE-LES-ROUEN][Vert][Vert];Non;;;;;;;;;;;;;16639;BE-SRO-BPI-7674981-SC-11380165-02;BPE-223-76681-FT / BE-01-02 / SOTTEVILLE-LES-ROUEN;Vert;Vert;3;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Violet-2Bagues;Marron;partage;B2-T2-MODULE-C;9;Non
;242038;[BE-SRO-BPI-7674981-SC-10512198-04][BI-10-RUE-CLAUDINE-GUERIN-1 / BE-04 / SOTTEVILLE-LES-ROUEN][Bleu][Rouge];Non;;;;ZM-1012-4389;CONSTRUITE;FTTH;;;ID-7668100005QD;BATIMENT-6;ESCALIER-A;ETAGE-01;20971;BE-SRO-BPI-7674981-SC-10512198-04;BI-10-RUE-CLAUDINE-GUERIN-1 / BE-04 / SOTTEVILLE-LES-ROUEN;Bleu;Rouge;7;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Rose-Bague;Gris;partage;B2-T6-MODULE-F;20;Oui
;249378;[BE-SRO-BPI-7674981-SC-10512198-04][BI-10-RUE-CLAUDINE-GUERIN-1 / BE-04 / SOTTEVILLE-LES-ROUEN][Rouge][Blanc];Non;;;;ZM-1012-4444;CONSTRUITE;FTTH;;;ID-7668100005QD;BATIMENT-6;ESCALIER-A;ETAGE-01;20971;BE-SRO-BPI-7674981-SC-10512198-04;BI-10-RUE-CLAUDINE-GUERIN-1 / BE-04 / SOTTEVILLE-LES-ROUEN;Rouge;Blanc;6;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Rose-Bague;Orange;partage;B2-T6-MODULE-F;19;Non
;250289;[BE-SRO-BPI-7674981-SC-10512198-04][BI-10-RUE-CLAUDINE-GUERIN-1 / BE-04 / SOTTEVILLE-LES-ROUEN][Rouge][Bleu];Non;;;;ZM-1012-4400;CONSTRUITE;FTTH;;;ID-7668100005QD;BATIMENT-6;ESCALIER-A;ETAGE-02;20971;BE-SRO-BPI-7674981-SC-10512198-04;BI-10-RUE-CLAUDINE-GUERIN-1 / BE-04 / SOTTEVILLE-LES-ROUEN;Rouge;Bleu;2;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Rose-Bague;Vert;partage;B2-T6-MODULE-F;15;Oui
;252378;[BE-SRO-BPI-7674981-SC-10512198-04][BI-10-RUE-CLAUDINE-GUERIN-1 / BE-04 / SOTTEVILLE-LES-ROUEN][Bleu][Vert];Non;;;;ZM-1012-4477;CONSTRUITE;FTTH;;;ID-7668100005QD;BATIMENT-6;ESCALIER-A;ETAGE-RDC;20971;BE-SRO-BPI-7674981-SC-10512198-04;BI-10-RUE-CLAUDINE-GUERIN-1 / BE-04 / SOTTEVILLE-LES-ROUEN;Bleu;Vert;9;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Rose-Bague;Noir;partage;B2-T6-MODULE-F;22;Oui
;256146;[BE-SRO-BPI-7674981-SC-10512198-04][BI-10-RUE-CLAUDINE-GUERIN-1 / BE-04 / SOTTEVILLE-LES-ROUEN][Bleu][Bleu];Non;;;;ZM-1012-4466;CONSTRUITE;FTTH;;;ID-7668100005QD;BATIMENT-6;ESCALIER-A;ETAGE-03;20971;BE-SRO-BPI-7674981-SC-10512198-04;BI-10-RUE-CLAUDINE-GUERIN-1 / BE-04 / SOTTEVILLE-LES-ROUEN;Bleu;Bleu;8;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Rose-Bague;Marron;partage;B2-T6-MODULE-F;21;Oui
;261159;[BE-SRO-BPI-7674981-SC-10512198-04][BI-10-RUE-CLAUDINE-GUERIN-1 / BE-04 / SOTTEVILLE-LES-ROUEN][Rouge][Violet];Non;;;;ZM-1012-4488;CONSTRUITE;FTTH;;;ID-7668100005QD;BATIMENT-6;ESCALIER-A;ETAGE-01;20971;BE-SRO-BPI-7674981-SC-10512198-04;BI-10-RUE-CLAUDINE-GUERIN-1 / BE-04 / SOTTEVILLE-LES-ROUEN;Rouge;Violet;5;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Rose-Bague;Blanc;partage;B2-T6-MODULE-F;18;Non
;262359;[BE-SRO-BPI-7674981-SC-10512198-04][BI-10-RUE-CLAUDINE-GUERIN-1 / BE-04 / SOTTEVILLE-LES-ROUEN][Bleu][Jaune];Non;;;;ZM-1012-4433;CONSTRUITE;FTTH;;;ID-7668100005QD;BATIMENT-6;ESCALIER-A;ETAGE-04;20971;BE-SRO-BPI-7674981-SC-10512198-04;BI-10-RUE-CLAUDINE-GUERIN-1 / BE-04 / SOTTEVILLE-LES-ROUEN;Bleu;Jaune;10;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Rose-Bague;Turquoise;partage;B2-T6-MODULE-F;17;Oui
;337650;[BE-SRO-BPI-7674981-SC-11259411-02][BI-9-JEAN-RICHARD-BLOCH-1 / BE-02 / SOTTEVILLE-LES-ROUEN][Bleu][Vert];Non;;;;ZM-1452-3388;CONSTRUITE;FTTH;;;ID-7668100005GU;BATIMENT-9;ESCALIER-D;ETAGE-02;42432;BE-SRO-BPI-7674981-SC-11259411-02;BI-9-JEAN-RICHARD-BLOCH-1 / BE-02 / SOTTEVILLE-LES-ROUEN;Bleu;Vert;9;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Violet-Bague;Marron;partage;B2-T6-MODULE-C;9;Non
;338170;[BE-SRO-BPI-7674981-SC-11259411-02][BI-9-JEAN-RICHARD-BLOCH-1 / BE-02 / SOTTEVILLE-LES-ROUEN][Rouge][Vert];Non;;;;;;;;;;;;;42432;BE-SRO-BPI-7674981-SC-11259411-02;BI-9-JEAN-RICHARD-BLOCH-1 / BE-02 / SOTTEVILLE-LES-ROUEN;Rouge;Vert;3;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Violet-Bague;Vert;partage;B2-T6-MODULE-C;3;Non
;339042;[BE-SRO-BPI-7674981-SC-11259411-02][BI-9-JEAN-RICHARD-BLOCH-1 / BE-02 / SOTTEVILLE-LES-ROUEN][Bleu][Violet];Non;;;;ZM-1452-3410;CONSTRUITE;FTTH;;;ID-7668100005GU;BATIMENT-9;ESCALIER-D;ETAGE-02;42432;BE-SRO-BPI-7674981-SC-11259411-02;BI-9-JEAN-RICHARD-BLOCH-1 / BE-02 / SOTTEVILLE-LES-ROUEN;Bleu;Violet;11;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Violet-Bague;Turquoise;partage;B2-T6-MODULE-C;11;Non
;341083;[BE-SRO-BPI-7674981-SC-11259411-02][BI-9-JEAN-RICHARD-BLOCH-1 / BE-02 / SOTTEVILLE-LES-ROUEN][Bleu][Bleu];Non;;;;ZM-1452-3344;CONSTRUITE;FTTH;;;ID-7668100005GU;BATIMENT-9;ESCALIER-D;ETAGE-01;42432;BE-SRO-BPI-7674981-SC-11259411-02;BI-9-JEAN-RICHARD-BLOCH-1 / BE-02 / SOTTEVILLE-LES-ROUEN;Bleu;Bleu;8;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Violet-Bague;Gris;partage;B2-T6-MODULE-C;8;Non
;350679;[BE-SRO-BPI-7674981-SC-11259411-02][BI-9-JEAN-RICHARD-BLOCH-1 / BE-02 / SOTTEVILLE-LES-ROUEN][Bleu][Rouge];Non;;;;;;;;;;;;;42432;BE-SRO-BPI-7674981-SC-11259411-02;BI-9-JEAN-RICHARD-BLOCH-1 / BE-02 / SOTTEVILLE-LES-ROUEN;Bleu;Rouge;7;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Violet-Bague;Orange;partage;B2-T6-MODULE-C;7;Non
;353833;[BE-SRO-BPI-7674981-SC-11259411-02][BI-9-JEAN-RICHARD-BLOCH-1 / BE-02 / SOTTEVILLE-LES-ROUEN][Bleu][Jaune];Non;;;;ZM-1503-9123;CONSTRUITE;FTTH;;;ID-7668100005GU;BATIMENT-9;ESCALIER-D;ETAGE-02;42432;BE-SRO-BPI-7674981-SC-11259411-02;BI-9-JEAN-RICHARD-BLOCH-1 / BE-02 / SOTTEVILLE-LES-ROUEN;Bleu;Jaune;10;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Violet-Bague;Noir;partage;B2-T6-MODULE-C;10;Non
;4341643;[BE-SRO-BPI-7674981-SC-11259411-02][BI-9-JEAN-RICHARD-BLOCH-1 / BE-02 / SOTTEVILLE-LES-ROUEN][Rouge][Bleu];Non;;;;ZM-1452-3278;CONSTRUITE;FTTH;;;ID-7668100005GU;BATIMENT-9;ESCALIER-D;ETAGE-02;42432;BE-SRO-BPI-7674981-SC-11259411-02;BI-9-JEAN-RICHARD-BLOCH-1 / BE-02 / SOTTEVILLE-LES-ROUEN;Rouge;Bleu;2;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Violet-Bague;Bleu;partage;B2-T6-MODULE-C;2;Non
;4344902;[BE-SRO-BPI-7674981-SC-11259411-02][BI-9-JEAN-RICHARD-BLOCH-1 / BE-02 / SOTTEVILLE-LES-ROUEN][Rouge][Blanc];Non;;;;ZM-1452-3223;CONSTRUITE;FTTH;;;ID-7668100005GU;BATIMENT-9;ESCALIER-D;ETAGE-01;42432;BE-SRO-BPI-7674981-SC-11259411-02;BI-9-JEAN-RICHARD-BLOCH-1 / BE-02 / SOTTEVILLE-LES-ROUEN;Rouge;Blanc;6;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Violet-Bague;Blanc;partage;B2-T6-MODULE-C;6;Oui
;4355240;[BE-SRO-BPI-7674981-SC-11259411-02][BI-9-JEAN-RICHARD-BLOCH-1 / BE-02 / SOTTEVILLE-LES-ROUEN][Rouge][Violet];Non;;;;ZM-1452-3212;CONSTRUITE;FTTH;;;ID-7668100005GU;BATIMENT-9;ESCALIER-D;ETAGE-RDC;42432;BE-SRO-BPI-7674981-SC-11259411-02;BI-9-JEAN-RICHARD-BLOCH-1 / BE-02 / SOTTEVILLE-LES-ROUEN;Rouge;Violet;5;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Violet-Bague;Violet;partage;B2-T6-MODULE-C;5;Oui
;4365141;[BE-SRO-BPI-7674981-SC-11259411-02][BI-9-JEAN-RICHARD-BLOCH-1 / BE-02 / SOTTEVILLE-LES-ROUEN][Rouge][Jaune];Non;;;;;;;;;;;;;42432;BE-SRO-BPI-7674981-SC-11259411-02;BI-9-JEAN-RICHARD-BLOCH-1 / BE-02 / SOTTEVILLE-LES-ROUEN;Rouge;Jaune;4;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Violet-Bague;Jaune;partage;B2-T6-MODULE-C;4;Non
;4366824;[BE-SRO-BPI-7674981-SC-11259411-02][BI-9-JEAN-RICHARD-BLOCH-1 / BE-02 / SOTTEVILLE-LES-ROUEN][Rouge][Rouge];Non;;;;;;;;;;;;;42432;BE-SRO-BPI-7674981-SC-11259411-02;BI-9-JEAN-RICHARD-BLOCH-1 / BE-02 / SOTTEVILLE-LES-ROUEN;Rouge;Rouge;1;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Violet-Bague;Rouge;partage;B2-T6-MODULE-C;1;Non
;4433628;[BE-SRO-BPI-7674981-SC-11259411-02][BI-9-JEAN-RICHARD-BLOCH-1 / BE-02 / SOTTEVILLE-LES-ROUEN][Bleu][Blanc];Non;;;;ZM-1452-3685;CONSTRUITE;FTTH;;;ID-7668100005PY;BATIMENT-9;ESCALIER-A;ETAGE-02;42432;BE-SRO-BPI-7674981-SC-11259411-02;BI-9-JEAN-RICHARD-BLOCH-1 / BE-02 / SOTTEVILLE-LES-ROUEN;Bleu;Blanc;12;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Violet-Bague;Rose;partage;B2-T6-MODULE-C;12;Oui
;353559;[BE-SRO-BPI-7674981-SC-11324461-02][BI-21-RUE-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN][Bleu][Vert];Non;;;;ZM-1503-9112;CONSTRUITE;FTTH;;;ID-7668100005MO;BATIMENT-23;ESCALIER-A;ETAGE-04;49824;BE-SRO-BPI-7674981-SC-11324461-02;BI-21-RUE-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN;Bleu;Vert;9;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Vert Pale-3Bagues;Rouge;partage;B2-T8-MODULE-E;13;Oui
;353806;[BE-SRO-BPI-7674981-SC-11324461-02][BI-21-RUE-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN][Rouge][Jaune];Non;;;;ZM-B387-7831;CONSTRUITE;FTTH;;;ID-7668100005MO;BATIMENT-23;ESCALIER-A;ETAGE-02;49824;BE-SRO-BPI-7674981-SC-11324461-02;BI-21-RUE-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN;Rouge;Jaune;4;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Marron-3Bagues;Gris;partage;B2-T8-MODULE-E;8;Oui
;353813;[BE-SRO-BPI-7674981-SC-11324461-02][BI-21-RUE-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN][Bleu][Rouge];Non;;;;ZM-B394-1125;CONSTRUITE;FTTH;;;ID-7668100005MO;BATIMENT-23;ESCALIER-A;ETAGE-04;49824;BE-SRO-BPI-7674981-SC-11324461-02;BI-21-RUE-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN;Bleu;Rouge;7;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Marron-3Bagues;Turquoise;partage;B2-T8-MODULE-E;11;Oui
;353842;[BE-SRO-BPI-7674981-SC-11324461-02][BI-21-RUE-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN][Rouge][Bleu];Non;;;;ZM-1503-9090;CONSTRUITE;FTTH;;;ID-7668100005MO;BATIMENT-23;ESCALIER-A;ETAGE-03;49824;BE-SRO-BPI-7674981-SC-11324461-02;BI-21-RUE-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN;Rouge;Bleu;2;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Marron-3Bagues;Blanc;partage;B2-T8-MODULE-E;6;Oui
;356196;[BE-SRO-BPI-7674981-SC-11324461-02][BI-21-RUE-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN][Bleu][Blanc];Non;;;;;;;;;;;;;49824;BE-SRO-BPI-7674981-SC-11324461-02;BI-21-RUE-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN;Bleu;Blanc;12;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Blanc-3Bagues;Orange;partage;B2-T8-MODULE-C;19;Non
;356755;[BE-SRO-BPI-7674981-SC-11324461-02][BI-21-RUE-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN][Bleu][Jaune];Non;;;;ZM-1452-3399;CONSTRUITE;FTTH;;;ID-7668100005MO;BATIMENT-23;ESCALIER-A;ETAGE-04;49824;BE-SRO-BPI-7674981-SC-11324461-02;BI-21-RUE-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN;Bleu;Jaune;10;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Vert Pale-3Bagues;Bleu;partage;B2-T8-MODULE-E;14;Oui
;367070;[BE-SRO-BPI-7674981-SC-11324461-02][BI-21-RUE-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN][Bleu][Violet];Non;;;;;;;;;;;;;49824;BE-SRO-BPI-7674981-SC-11324461-02;BI-21-RUE-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN;Bleu;Violet;11;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Blanc-3Bagues;Blanc;partage;B2-T8-MODULE-C;18;Non
;367089;[BE-SRO-BPI-7674981-SC-11324461-02][BI-21-RUE-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN][Rouge][Violet];Non;;;;ZM-1503-9068;CONSTRUITE;FTTH;;;ID-7668100005MO;BATIMENT-23;ESCALIER-A;ETAGE-02;49824;BE-SRO-BPI-7674981-SC-11324461-02;BI-21-RUE-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN;Rouge;Violet;5;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Marron-3Bagues;Marron;partage;B2-T8-MODULE-E;9;Non
;367401;[BE-SRO-BPI-7674981-SC-11324461-02][BI-21-RUE-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN][Rouge][Rouge];Non;;;;;;;;;;;;;49824;BE-SRO-BPI-7674981-SC-11324461-02;BI-21-RUE-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN;Rouge;Rouge;1;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Marron-3Bagues;Violet;partage;B2-T8-MODULE-E;5;Non
;373756;[BE-SRO-BPI-7674981-SC-11324461-02][BI-21-RUE-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN][Bleu][Bleu];Non;;;;;;;;;;;;;49824;BE-SRO-BPI-7674981-SC-11324461-02;BI-21-RUE-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN;Bleu;Bleu;8;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Marron-3Bagues;Rose;partage;B2-T8-MODULE-E;12;Non
;380583;[BE-SRO-BPI-7674981-SC-11324461-02][BI-21-RUE-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN][Rouge][Blanc];Non;;;;;;;;;;;;;49824;BE-SRO-BPI-7674981-SC-11324461-02;BI-21-RUE-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN;Rouge;Blanc;6;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Marron-3Bagues;Noir;partage;B2-T8-MODULE-E;10;Non
;381909;[BE-SRO-BPI-7674981-SC-11324461-02][BI-21-RUE-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN][Rouge][Vert];Non;;;;;;;;;;;;;49824;BE-SRO-BPI-7674981-SC-11324461-02;BI-21-RUE-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN;Rouge;Vert;3;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Marron-3Bagues;Orange;partage;B2-T8-MODULE-E;7;Non
;832218;[BE-SRO-BPI-7674981-SC-9929521-01][BPE-216-FT / BE-01-02 / SOTTEVILLE-LES-ROUEN][Bleu][Rouge];Non;;;;ZM-0655-9520;CONSTRUITE;FTTH;;;ID-7668100005CU;BATIMENT-3;ESCALIER-A;ETAGE-RDC;173525;BE-SRO-BPI-7674981-SC-9929521-01;BPE-216-FT / BE-01-02 / SOTTEVILLE-LES-ROUEN;Bleu;Rouge;7;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Turquoise-3Bagues;Vert;partage;B2-T3-MODULE-F;3;Oui
;465134;[PBO-SRO-BPI-7674981-08][BPE-1439-76681-FT /PBO-SRO-BPI-7674981-08 / SOTTEVILLE LES ROUEN][Rouge][Violet];Non;;;;ZM-1782-3608;CONSTRUITE;FTTH;;;ID-7668100004X6;HABITATION;HABITATION;HABITATION;52134;PBO-SRO-BPI-7674981-08;BPE-1439-76681-FT /PBO-SRO-BPI-7674981-08 / SOTTEVILLE LES ROUEN;Rouge;Violet;5;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Blanc-3Bagues;Violet;partage;B2-T3-MODULE-C;17;Oui
;465358;[PBO-SRO-BPI-7674981-08][BPE-1439-76681-FT /PBO-SRO-BPI-7674981-08 / SOTTEVILLE LES ROUEN][Rouge][Jaune];Non;;;;ZM-1782-3597;CONSTRUITE;FTTH;;;ID-7668100000H5;HABITATION;HABITATION;HABITATION;52134;PBO-SRO-BPI-7674981-08;BPE-1439-76681-FT /PBO-SRO-BPI-7674981-08 / SOTTEVILLE LES ROUEN;Rouge;Jaune;4;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Blanc-3Bagues;Jaune;partage;B2-T3-MODULE-C;16;Non
;469059;[PBO-SRO-BPI-7674981-08][BPE-1439-76681-FT /PBO-SRO-BPI-7674981-08 / SOTTEVILLE LES ROUEN][Rouge][Bleu];Non;;;;ZM-1782-3619;CONSTRUITE;FTTH;;;ID-76681000053A;HABITATION;HABITATION;HABITATION;52134;PBO-SRO-BPI-7674981-08;BPE-1439-76681-FT /PBO-SRO-BPI-7674981-08 / SOTTEVILLE LES ROUEN;Rouge;Bleu;2;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Blanc-3Bagues;Bleu;partage;B2-T3-MODULE-C;14;Oui
;481300;[PBO-SRO-BPI-7674981-08][BPE-1439-76681-FT /PBO-SRO-BPI-7674981-08 / SOTTEVILLE LES ROUEN][Rouge][Rouge];Non;;;;ZM-1782-3575;CONSTRUITE;FTTH;;;ID-76681000014M;HABITATION;HABITATION;HABITATION;52134;PBO-SRO-BPI-7674981-08;BPE-1439-76681-FT /PBO-SRO-BPI-7674981-08 / SOTTEVILLE LES ROUEN;Rouge;Rouge;1;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Blanc-3Bagues;Rouge;partage;B2-T3-MODULE-C;13;Oui
;481614;[PBO-SRO-BPI-7674981-08][BPE-1439-76681-FT /PBO-SRO-BPI-7674981-08 / SOTTEVILLE LES ROUEN][Rouge][Vert];Non;;;;ZM-1782-3586;CONSTRUITE;FTTH;;;ID-76681000014M;HABITATION;HABITATION;HABITATION;52134;PBO-SRO-BPI-7674981-08;BPE-1439-76681-FT /PBO-SRO-BPI-7674981-08 / SOTTEVILLE LES ROUEN;Rouge;Vert;3;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Blanc-3Bagues;Vert;partage;B2-T3-MODULE-C;15;Non
